Date,Week,Month,Quarter,Year,Timestamp,Media Type,Media Title,First Time,Media Note
7/9/2022,2022-W28,2022-07,2022-Q3,2022,7/9/2022 0:00:00,TV,Ms Marvel,,
7/8/2022,2022-W28,2022-07,2022-Q3,2022,7/8/2022 0:00:00,Movie,Thor love and thunder,TRUE,
7/5/2022,2022-W28,2022-07,2022-Q3,2022,7/5/2022 0:00:00,Movie,Sonic the Hedgehog 2,TRUE,
7/3/2022,2022-W28,2022-07,2022-Q3,2022,7/3/2022 0:00:00,TV,Ms Marvel,,
7/3/2022,2022-W28,2022-07,2022-Q3,2022,7/3/2022 0:00:00,Book,Building a second brain,,
7/2/2022,2022-W27,2022-07,2022-Q3,2022,7/2/2022 0:00:00,TV,The Boys,,
7/2/2022,2022-W27,2022-07,2022-Q3,2022,7/2/2022 0:00:00,TV,Stranger Things,,
6/30/2022,2022-W27,2022-06,2022-Q2,2022,6/30/2022 0:00:00,Book,Building a second brain,,
6/29/2022,2022-W27,2022-06,2022-Q2,2022,6/29/2022 0:00:00,Videogame,Inside,,
6/29/2022,2022-W27,2022-06,2022-Q2,2022,6/29/2022 0:00:00,Book,Building a second brain,,
6/28/2022,2022-W27,2022-06,2022-Q2,2022,6/28/2022 0:00:00,Book,Building a second brain,,
6/24/2022,2022-W26,2022-06,2022-Q2,2022,6/24/2022 0:00:00,TV,The Boys,,
6/22/2022,2022-W26,2022-06,2022-Q2,2022,6/22/2022 0:00:00,Book,How to do the work,,
6/20/2022,2022-W26,2022-06,2022-Q2,2022,6/20/2022 0:00:00,Book,How to do the work,,
6/19/2022,2022-W26,2022-06,2022-Q2,2022,6/19/2022 0:00:00,Movie,Lightyear,TRUE,
6/18/2022,2022-W25,2022-06,2022-Q2,2022,6/18/2022 0:00:00,Movie,Spiderhead,TRUE,
6/10/2022,2022-W24,2022-06,2022-Q2,2022,6/10/2022 0:00:00,TV,The Boys,,
6/8/2022,2022-W24,2022-06,2022-Q2,2022,6/8/2022 0:00:00,TV,The Boys,,
6/7/2022,2022-W24,2022-06,2022-Q2,2022,6/7/2022 0:00:00,TV,The Boys,,
6/6/2022,2022-W24,2022-06,2022-Q2,2022,6/6/2022 0:00:00,TV,The Boys,,
6/3/2022,2022-W23,2022-06,2022-Q2,2022,6/3/2022 0:00:00,TV,Stranger Things,,
5/27/2022,2022-W22,2022-05,2022-Q2,2022,5/27/2022 0:00:00,Movie,Top Gun: Maverick,TRUE,
5/27/2022,2022-W22,2022-05,2022-Q2,2022,5/27/2022 0:00:00,Book,Extreme ownership,,
5/21/2022,2022-W21,2022-05,2022-Q2,2022,5/21/2022 0:00:00,Book,Extreme ownership,,
5/20/2022,2022-W21,2022-05,2022-Q2,2022,5/20/2022 0:00:00,Movie,Chip and Dale: Rescue Rangers,TRUE,
5/19/2022,2022-W21,2022-05,2022-Q2,2022,5/19/2022 0:00:00,Book,Think Like A Freak,,
5/17/2022,2022-W21,2022-05,2022-Q2,2022,5/17/2022 0:00:00,Book,Think Like A Freak,,
5/17/2022,2022-W21,2022-05,2022-Q2,2022,5/17/2022 0:00:00,Book,How To Change,,
5/12/2022,2022-W20,2022-05,2022-Q2,2022,5/12/2022 0:00:00,Book,Off The Clock,,
5/11/2022,2022-W20,2022-05,2022-Q2,2022,5/11/2022 0:00:00,Book,Off The Clock,,
5/10/2022,2022-W20,2022-05,2022-Q2,2022,5/10/2022 0:00:00,Book,Off The Clock,,
5/9/2022,2022-W20,2022-05,2022-Q2,2022,5/9/2022 0:00:00,Book,Off The Clock,,
5/8/2022,2022-W20,2022-05,2022-Q2,2022,5/8/2022 0:00:00,TV,Moon Knight,,
5/7/2022,2022-W19,2022-05,2022-Q2,2022,5/7/2022 0:00:00,Book,Outliers,,
5/5/2022,2022-W19,2022-05,2022-Q2,2022,5/5/2022 0:00:00,Movie,Doctor Strange in the Multiverse of Madness,TRUE,
5/5/2022,2022-W19,2022-05,2022-Q2,2022,5/5/2022 0:00:00,Book,The Anthropocene Reviewed,,
5/4/2022,2022-W19,2022-05,2022-Q2,2022,5/4/2022 0:00:00,TV,Moon Knight,,
5/3/2022,2022-W19,2022-05,2022-Q2,2022,5/3/2022 0:00:00,Movie,Sonic,TRUE,
5/3/2022,2022-W19,2022-05,2022-Q2,2022,5/3/2022 0:00:00,Book,The Anthropocene Reviewed,,
5/2/2022,2022-W19,2022-05,2022-Q2,2022,5/2/2022 0:00:00,Book,The Anthropocene Reviewed,,
5/1/2022,2022-W19,2022-05,2022-Q2,2022,5/1/2022 0:00:00,Book,Noise,,
4/30/2022,2022-W18,2022-04,2022-Q2,2022,4/30/2022 0:00:00,Book,Noise,,
4/29/2022,2022-W18,2022-04,2022-Q2,2022,4/29/2022 0:00:00,Book,Noise,,
4/27/2022,2022-W18,2022-04,2022-Q2,2022,4/27/2022 0:00:00,TV,Moon Knight,,
4/27/2022,2022-W18,2022-04,2022-Q2,2022,4/27/2022 0:00:00,Book,Noise,,
4/23/2022,2022-W17,2022-04,2022-Q2,2022,4/23/2022 0:00:00,Book,Noise,,
4/22/2022,2022-W17,2022-04,2022-Q2,2022,4/22/2022 0:00:00,Book,The Bomber Mafia,,
4/21/2022,2022-W17,2022-04,2022-Q2,2022,4/21/2022 0:00:00,Book,The Bomber Mafia,,
4/20/2022,2022-W17,2022-04,2022-Q2,2022,4/20/2022 0:00:00,TV,Moon Knight,,
4/19/2022,2022-W17,2022-04,2022-Q2,2022,4/19/2022 0:00:00,Book,Is This Anything?,,
4/17/2022,2022-W17,2022-04,2022-Q2,2022,4/17/2022 0:00:00,Book,Is This Anything?,,
4/16/2022,2022-W16,2022-04,2022-Q2,2022,4/16/2022 0:00:00,Book,The Checklist Manifesto,,
4/16/2022,2022-W16,2022-04,2022-Q2,2022,4/16/2022 0:00:00,Book,Is This Anything?,,
4/14/2022,2022-W16,2022-04,2022-Q2,2022,4/14/2022 0:00:00,TV,Moon Knight,,
4/14/2022,2022-W16,2022-04,2022-Q2,2022,4/14/2022 0:00:00,Book,The Checklist Manifesto,,
4/13/2022,2022-W16,2022-04,2022-Q2,2022,4/13/2022 0:00:00,Book,The Checklist Manifesto,,
4/11/2022,2022-W16,2022-04,2022-Q2,2022,4/11/2022 0:00:00,Movie,National Treasure 2: The Book of Secrets,FALSE,
4/10/2022,2022-W16,2022-04,2022-Q2,2022,4/10/2022 0:00:00,Book,Is This Anything?,,
4/9/2022,2022-W15,2022-04,2022-Q2,2022,4/9/2022 0:00:00,Movie,Deadpool 2,FALSE,
4/6/2022,2022-W15,2022-04,2022-Q2,2022,4/6/2022 0:00:00,Videogame,Beat Saber,,
4/6/2022,2022-W15,2022-04,2022-Q2,2022,4/6/2022 0:00:00,TV,Moon Knight,,
4/5/2022,2022-W15,2022-04,2022-Q2,2022,4/5/2022 0:00:00,TV,SNL,,
4/4/2022,2022-W15,2022-04,2022-Q2,2022,4/4/2022 0:00:00,TV,KU Win the National Championship,,
4/1/2022,2022-W14,2022-04,2022-Q2,2022,4/1/2022 0:00:00,Book,Originals,,
3/30/2022,2022-W14,2022-03,2022-Q1,2022,3/30/2022 0:00:00,Movie,The Art of Self Defense,TRUE,
3/30/2022,2022-W14,2022-03,2022-Q1,2022,3/30/2022 0:00:00,TV,Moon Knight,,
3/30/2022,2022-W14,2022-03,2022-Q1,2022,3/30/2022 0:00:00,Book,Originals,,
3/29/2022,2022-W14,2022-03,2022-Q1,2022,3/29/2022 0:00:00,Book,Originals,,
3/28/2022,2022-W14,2022-03,2022-Q1,2022,3/28/2022 0:00:00,Book,Originals,,
3/27/2022,2022-W14,2022-03,2022-Q1,2022,3/27/2022 0:00:00,Movie,Windfall,TRUE,
3/27/2022,2022-W14,2022-03,2022-Q1,2022,3/27/2022 0:00:00,Movie,Deep Water,TRUE,
3/25/2022,2022-W13,2022-03,2022-Q1,2022,3/25/2022 0:00:00,TV,KU Game,,
3/22/2022,2022-W13,2022-03,2022-Q1,2022,3/22/2022 0:00:00,TV,Space Force,,
3/19/2022,2022-W12,2022-03,2022-Q1,2022,3/19/2022 0:00:00,Movie,Spencer,TRUE,
3/19/2022,2022-W12,2022-03,2022-Q1,2022,3/19/2022 0:00:00,TV,Space Force,,
3/15/2022,2022-W12,2022-03,2022-Q1,2022,3/15/2022 0:00:00,Videogame,Walkabout Golf VR,,
3/14/2022,2022-W12,2022-03,2022-Q1,2022,3/14/2022 0:00:00,Movie,The Adam Project,TRUE,
3/12/2022,2022-W11,2022-03,2022-Q1,2022,3/12/2022 0:00:00,Movie,Turning Red,TRUE,
3/11/2022,2022-W11,2022-03,2022-Q1,2022,3/11/2022 0:00:00,Videogame,Beat Saber,,
3/9/2022,2022-W11,2022-03,2022-Q1,2022,3/9/2022 0:00:00,TV,The Boys: Diabolical,,
3/9/2022,2022-W11,2022-03,2022-Q1,2022,3/9/2022 0:00:00,TV,Pam & Tommy,,
3/7/2022,2022-W11,2022-03,2022-Q1,2022,3/7/2022 0:00:00,TV,The Boys: Diabolical,,
3/6/2022,2022-W11,2022-03,2022-Q1,2022,3/6/2022 0:00:00,TV,The Boys: Diabolical,,
3/4/2022,2022-W10,2022-03,2022-Q1,2022,3/4/2022 0:00:00,Movie,The Batman,TRUE,
2/26/2022,2022-W09,2022-02,2022-Q1,2022,2/26/2022 0:00:00,TV,Peacemaker,,
2/25/2022,2022-W09,2022-02,2022-Q1,2022,2/25/2022 0:00:00,TV,Peacemaker,,
2/23/2022,2022-W09,2022-02,2022-Q1,2022,2/23/2022 0:00:00,TV,Pam & Tommy,,
2/18/2022,2022-W08,2022-02,2022-Q1,2022,2/18/2022 0:00:00,Videogame,Beat Saber,,
2/18/2022,2022-W08,2022-02,2022-Q1,2022,2/18/2022 0:00:00,Book,SysML Distilled,,
2/17/2022,2022-W08,2022-02,2022-Q1,2022,2/17/2022 0:00:00,TV,Pam & Tommy,,
2/13/2022,2022-W08,2022-02,2022-Q1,2022,2/13/2022 0:00:00,TV,Super Bowl,,
2/12/2022,2022-W07,2022-02,2022-Q1,2022,2/12/2022 0:00:00,Movie,I Want You Back,TRUE,
2/12/2022,2022-W07,2022-02,2022-Q1,2022,2/12/2022 0:00:00,TV,Peacemaker,,
2/9/2022,2022-W07,2022-02,2022-Q1,2022,2/9/2022 0:00:00,TV,Pam & Tommy,,
2/7/2022,2022-W07,2022-02,2022-Q1,2022,2/7/2022 0:00:00,Book,How to Avoid a Climate Disaster,,
2/7/2022,2022-W07,2022-02,2022-Q1,2022,2/7/2022 0:00:00,Book,An Ugly Truth,,
2/6/2022,2022-W07,2022-02,2022-Q1,2022,2/6/2022 0:00:00,Book,An Ugly Truth,,
2/4/2022,2022-W06,2022-02,2022-Q1,2022,2/4/2022 0:00:00,TV,Pam & Tommy,,
2/2/2022,2022-W06,2022-02,2022-Q1,2022,2/2/2022 0:00:00,Book,An Ugly Truth,,
1/31/2022,2022-W06,2022-01,2022-Q1,2022,1/31/2022 0:00:00,Book,An Ugly Truth,,
1/30/2022,2022-W06,2022-01,2022-Q1,2022,1/30/2022 0:00:00,Book,An Ugly Truth,,
1/27/2022,2022-W05,2022-01,2022-Q1,2022,1/27/2022 0:00:00,Videogame,I Expect You To Die 2,,
1/27/2022,2022-W05,2022-01,2022-Q1,2022,1/27/2022 0:00:00,Videogame,Beat Saber,,
1/26/2022,2022-W05,2022-01,2022-Q1,2022,1/26/2022 0:00:00,Book,An Ugly Truth,,
1/24/2022,2022-W05,2022-01,2022-Q1,2022,1/24/2022 0:00:00,Movie,Encanto,FALSE,
1/23/2022,2022-W05,2022-01,2022-Q1,2022,1/23/2022 0:00:00,Videogame,Beat Saber,,
1/23/2022,2022-W05,2022-01,2022-Q1,2022,1/23/2022 0:00:00,TV,SNL,,
1/20/2022,2022-W04,2022-01,2022-Q1,2022,1/20/2022 0:00:00,Videogame,Walkabout Golf VR,,
1/20/2022,2022-W04,2022-01,2022-Q1,2022,1/20/2022 0:00:00,Videogame,Beat Saber,,
1/20/2022,2022-W04,2022-01,2022-Q1,2022,1/20/2022 0:00:00,Book,Welcome to Dunder Mifflin,,
1/17/2022,2022-W04,2022-01,2022-Q1,2022,1/17/2022 0:00:00,Videogame,Beat Saber,,
1/16/2022,2022-W04,2022-01,2022-Q1,2022,1/16/2022 0:00:00,Book,Welcome to Dunder Mifflin,,
1/14/2022,2022-W03,2022-01,2022-Q1,2022,1/14/2022 0:00:00,Videogame,Walkabout Golf VR,,
1/13/2022,2022-W03,2022-01,2022-Q1,2022,1/13/2022 0:00:00,Book,SysML Distilled,,
1/11/2022,2022-W03,2022-01,2022-Q1,2022,1/11/2022 0:00:00,Videogame,Walkabout Golf VR,,
1/10/2022,2022-W03,2022-01,2022-Q1,2022,1/10/2022 0:00:00,Videogame,Walkabout Golf VR,,
1/10/2022,2022-W03,2022-01,2022-Q1,2022,1/10/2022 0:00:00,Videogame,I Expect You To Die 2,,
1/10/2022,2022-W03,2022-01,2022-Q1,2022,1/10/2022 0:00:00,Videogame,Beat Saber,,
1/9/2022,2022-W03,2022-01,2022-Q1,2022,1/9/2022 0:00:00,Movie,Encanto,TRUE,
1/9/2022,2022-W03,2022-01,2022-Q1,2022,1/9/2022 0:00:00,Videogame,Beat Saber,,
1/8/2022,2022-W02,2022-01,2022-Q1,2022,1/8/2022 0:00:00,TV,The Comedians,,
1/5/2022,2022-W02,2022-01,2022-Q1,2022,1/5/2022 0:00:00,Videogame,Super Hot,,
1/5/2022,2022-W02,2022-01,2022-Q1,2022,1/5/2022 0:00:00,Videogame,I Expect You To Die 2,,
1/5/2022,2022-W02,2022-01,2022-Q1,2022,1/5/2022 0:00:00,Videogame,Beat Saber,,
1/1/2022,2022-W01,2022-01,2022-Q1,2022,1/1/2022 0:00:00,Videogame,I Expect You to Die 2,,
12/31/2021,2021-W53,2021-12,2021-Q4,2021,12/31/2021 0:00:00,Movie,Don't Look Up,TRUE,
12/29/2021,2021-W53,2021-12,2021-Q4,2021,12/29/2021 0:00:00,Movie,The Matrix Resurrections,TRUE,
12/29/2021,2021-W53,2021-12,2021-Q4,2021,12/29/2021 0:00:00,Videogame,I Expect You to Die 2,,
12/28/2021,2021-W53,2021-12,2021-Q4,2021,12/28/2021 0:00:00,Videogame,I Expect You to Die 2,,
12/28/2021,2021-W53,2021-12,2021-Q4,2021,12/28/2021 0:00:00,TV,Hawkeye,,
12/20/2021,2021-W52,2021-12,2021-Q4,2021,12/20/2021 0:00:00,Book,God Emperor of Dune,,
12/19/2021,2021-W52,2021-12,2021-Q4,2021,12/19/2021 0:00:00,Book,God Emperor of Dune,,
12/17/2021,2021-W51,2021-12,2021-Q4,2021,12/17/2021 0:00:00,TV,Hawkeye,,
12/16/2021,2021-W51,2021-12,2021-Q4,2021,12/16/2021 0:00:00,Movie,Spider-Man: No Way Home,TRUE,
12/16/2021,2021-W51,2021-12,2021-Q4,2021,12/16/2021 0:00:00,TV,SNL,,
12/15/2021,2021-W51,2021-12,2021-Q4,2021,12/15/2021 0:00:00,Book,God Emperor of Dune,,
12/14/2021,2021-W51,2021-12,2021-Q4,2021,12/14/2021 0:00:00,Book,God Emperor of Dune,,
12/11/2021,2021-W50,2021-12,2021-Q4,2021,12/11/2021 0:00:00,Book,Children of Dune,,
12/10/2021,2021-W50,2021-12,2021-Q4,2021,12/10/2021 0:00:00,Book,Children of Dune,,
12/9/2021,2021-W50,2021-12,2021-Q4,2021,12/9/2021 0:00:00,Book,Children of Dune,,
12/8/2021,2021-W50,2021-12,2021-Q4,2021,12/8/2021 0:00:00,Book,Children of Dune,,
12/7/2021,2021-W50,2021-12,2021-Q4,2021,12/7/2021 0:00:00,Book,Children of Dune,,
12/6/2021,2021-W50,2021-12,2021-Q4,2021,12/6/2021 0:00:00,Book,Children of Dune,,
12/5/2021,2021-W50,2021-12,2021-Q4,2021,12/5/2021 0:00:00,TV,Hawkeye,,
12/5/2021,2021-W50,2021-12,2021-Q4,2021,12/5/2021 0:00:00,Book,Children of Dune,,
12/4/2021,2021-W49,2021-12,2021-Q4,2021,12/4/2021 0:00:00,Book,Children of Dune,,
12/2/2021,2021-W49,2021-12,2021-Q4,2021,12/2/2021 0:00:00,Book,Children of Dune,,
11/30/2021,2021-W49,2021-11,2021-Q4,2021,11/30/2021 0:00:00,Movie,No Time to Die,TRUE,
11/28/2021,2021-W49,2021-11,2021-Q4,2021,11/28/2021 0:00:00,TV,Hawkeye,,
11/24/2021,2021-W48,2021-11,2021-Q4,2021,11/24/2021 0:00:00,TV,Only Murders in the Building,,
11/23/2021,2021-W48,2021-11,2021-Q4,2021,11/23/2021 0:00:00,TV,"The Mind, Explained",,
11/23/2021,2021-W48,2021-11,2021-Q4,2021,11/23/2021 0:00:00,TV,SNL,,
11/23/2021,2021-W48,2021-11,2021-Q4,2021,11/23/2021 0:00:00,TV,Only Murders in the Building,,
11/22/2021,2021-W48,2021-11,2021-Q4,2021,11/22/2021 0:00:00,Movie,Red Notice,TRUE,
11/20/2021,2021-W47,2021-11,2021-Q4,2021,11/20/2021 0:00:00,Book,SysML Distilled,,
11/19/2021,2021-W47,2021-11,2021-Q4,2021,11/19/2021 0:00:00,Book,SysML Distilled,,
11/17/2021,2021-W47,2021-11,2021-Q4,2021,11/17/2021 0:00:00,Book,Dune Messiah,,
11/16/2021,2021-W47,2021-11,2021-Q4,2021,11/16/2021 0:00:00,Book,Dune Messiah,,
11/14/2021,2021-W47,2021-11,2021-Q4,2021,11/14/2021 0:00:00,Book,Dune Messiah,,
11/13/2021,2021-W46,2021-11,2021-Q4,2021,11/13/2021 0:00:00,TV,Only Murders in the Building,,
11/13/2021,2021-W46,2021-11,2021-Q4,2021,11/13/2021 0:00:00,TV,Brooklyn 99,,
11/13/2021,2021-W46,2021-11,2021-Q4,2021,11/13/2021 0:00:00,Book,Dune Messiah,,
11/12/2021,2021-W46,2021-11,2021-Q4,2021,11/12/2021 0:00:00,Movie,Home Sweet Home Alone,TRUE,
11/12/2021,2021-W46,2021-11,2021-Q4,2021,11/12/2021 0:00:00,TV,Only Murders in the Building,,
11/11/2021,2021-W46,2021-11,2021-Q4,2021,11/11/2021 0:00:00,TV,Only Murders in the Building,,
11/9/2021,2021-W46,2021-11,2021-Q4,2021,11/9/2021 0:00:00,Movie,The Eternals,TRUE,
11/8/2021,2021-W46,2021-11,2021-Q4,2021,11/8/2021 0:00:00,TV,SNL,,
11/7/2021,2021-W46,2021-11,2021-Q4,2021,11/7/2021 0:00:00,Book,The Future of Nutrition,,
11/6/2021,2021-W45,2021-11,2021-Q4,2021,11/6/2021 0:00:00,Movie,Raya and the Last Dragon,TRUE,
11/4/2021,2021-W45,2021-11,2021-Q4,2021,11/4/2021 0:00:00,Book,The Future of Nutrition,,
11/1/2021,2021-W45,2021-11,2021-Q4,2021,11/1/2021 0:00:00,Book,The Future of Nutrition,,
10/26/2021,2021-W44,2021-10,2021-Q4,2021,10/26/2021 0:00:00,Movie,Dune,FALSE,
10/22/2021,2021-W43,2021-10,2021-Q4,2021,10/22/2021 0:00:00,Movie,DUNE,TRUE,
10/20/2021,2021-W43,2021-10,2021-Q4,2021,10/20/2021 0:00:00,TV,SNL,,
10/13/2021,2021-W42,2021-10,2021-Q4,2021,10/13/2021 0:00:00,TV,Squid Game,,
10/13/2021,2021-W42,2021-10,2021-Q4,2021,10/13/2021 0:00:00,TV,Foundation,,
10/12/2021,2021-W42,2021-10,2021-Q4,2021,10/12/2021 0:00:00,TV,Squid Game,,
10/11/2021,2021-W42,2021-10,2021-Q4,2021,10/11/2021 0:00:00,TV,Squid Game,,
10/8/2021,2021-W41,2021-10,2021-Q4,2021,10/8/2021 0:00:00,TV,Family Guy,,
10/7/2021,2021-W41,2021-10,2021-Q4,2021,10/7/2021 0:00:00,TV,What If...?,,
10/5/2021,2021-W41,2021-10,2021-Q4,2021,10/5/2021 0:00:00,TV,Foundation,,
9/29/2021,2021-W40,2021-09,2021-Q3,2021,9/29/2021 0:00:00,TV,What If...?,,
9/24/2021,2021-W39,2021-09,2021-Q3,2021,9/24/2021 0:00:00,TV,Foundation,,
9/22/2021,2021-W39,2021-09,2021-Q3,2021,9/22/2021 0:00:00,TV,What If...?,,
9/11/2021,2021-W37,2021-09,2021-Q3,2021,9/11/2021 0:00:00,TV,What If...?,,
9/8/2021,2021-W37,2021-09,2021-Q3,2021,9/8/2021 0:00:00,Movie,Cruella,TRUE,
9/6/2021,2021-W37,2021-09,2021-Q3,2021,9/6/2021 0:00:00,TV,Rick and Morty,,
9/4/2021,2021-W36,2021-09,2021-Q3,2021,9/4/2021 0:00:00,Book,Beginners,,
9/2/2021,2021-W36,2021-09,2021-Q3,2021,9/2/2021 0:00:00,Movie,Shang Chi: The Legend of the Ten Rings,TRUE,
9/2/2021,2021-W36,2021-09,2021-Q3,2021,9/2/2021 0:00:00,Book,Beginners,,
9/1/2021,2021-W36,2021-09,2021-Q3,2021,9/1/2021 0:00:00,TV,What If...?,,
8/22/2021,2021-W35,2021-08,2021-Q3,2021,8/22/2021 0:00:00,Book,Beginners,,
8/20/2021,2021-W34,2021-08,2021-Q3,2021,8/20/2021 0:00:00,Videogame,Breath of the Wild,,
8/13/2021,2021-W33,2021-08,2021-Q3,2021,8/13/2021 0:00:00,TV,What If...?,,
8/11/2021,2021-W33,2021-08,2021-Q3,2021,8/11/2021 0:00:00,TV,Rick and Morty,,
8/9/2021,2021-W33,2021-08,2021-Q3,2021,8/9/2021 0:00:00,Book,Breath,,
8/7/2021,2021-W32,2021-08,2021-Q3,2021,8/7/2021 0:00:00,Book,Breath,,
8/6/2021,2021-W32,2021-08,2021-Q3,2021,8/6/2021 0:00:00,Movie,The Suicide Squad,TRUE,
8/6/2021,2021-W32,2021-08,2021-Q3,2021,8/6/2021 0:00:00,Videogame,Breath of the Wild,,
8/6/2021,2021-W32,2021-08,2021-Q3,2021,8/6/2021 0:00:00,Book,Breath,,
8/5/2021,2021-W32,2021-08,2021-Q3,2021,8/5/2021 0:00:00,Videogame,Breath of the Wild,,
8/5/2021,2021-W32,2021-08,2021-Q3,2021,8/5/2021 0:00:00,Book,Breath,,
8/2/2021,2021-W32,2021-08,2021-Q3,2021,8/2/2021 0:00:00,Videogame,Breath of the Wild,,
8/2/2021,2021-W32,2021-08,2021-Q3,2021,8/2/2021 0:00:00,TV,Rick and Morty,,
8/1/2021,2021-W32,2021-08,2021-Q3,2021,8/1/2021 0:00:00,Book,Breath,,
7/31/2021,2021-W31,2021-07,2021-Q3,2021,7/31/2021 0:00:00,Videogame,Breath of the Wild,,
7/27/2021,2021-W31,2021-07,2021-Q3,2021,7/27/2021 0:00:00,Videogame,Breath of the Wild,,
7/23/2021,2021-W30,2021-07,2021-Q3,2021,7/23/2021 0:00:00,Videogame,Battlefield 4,,
7/22/2021,2021-W30,2021-07,2021-Q3,2021,7/22/2021 0:00:00,Book,The Physics of Everyday Things,,
7/21/2021,2021-W30,2021-07,2021-Q3,2021,7/21/2021 0:00:00,Videogame,Breath of the Wild,,
7/21/2021,2021-W30,2021-07,2021-Q3,2021,7/21/2021 0:00:00,TV,Rick and Morty,,
7/19/2021,2021-W30,2021-07,2021-Q3,2021,7/19/2021 0:00:00,Book,Sleeping Giants,,
7/18/2021,2021-W30,2021-07,2021-Q3,2021,7/18/2021 0:00:00,Videogame,Breath of the Wild,,
7/18/2021,2021-W30,2021-07,2021-Q3,2021,7/18/2021 0:00:00,Book,Sleeping Giants,,
7/17/2021,2021-W29,2021-07,2021-Q3,2021,7/17/2021 0:00:00,Videogame,Breath of the Wild,,
7/17/2021,2021-W29,2021-07,2021-Q3,2021,7/17/2021 0:00:00,Book,Sleeping Giants,,
7/14/2021,2021-W29,2021-07,2021-Q3,2021,7/14/2021 0:00:00,TV,Loki,,
7/13/2021,2021-W29,2021-07,2021-Q3,2021,7/13/2021 0:00:00,Videogame,Breath of the Wild,,
7/13/2021,2021-W29,2021-07,2021-Q3,2021,7/13/2021 0:00:00,TV,Rick and Morty,,
7/11/2021,2021-W29,2021-07,2021-Q3,2021,7/11/2021 0:00:00,Book,The Energy Paradox,,
7/10/2021,2021-W28,2021-07,2021-Q3,2021,7/10/2021 0:00:00,Videogame,Breath of the Wild,,
7/9/2021,2021-W28,2021-07,2021-Q3,2021,7/9/2021 0:00:00,Videogame,Breath of the Wild,,
7/8/2021,2021-W28,2021-07,2021-Q3,2021,7/8/2021 0:00:00,Movie,Black Widow,TRUE,
7/8/2021,2021-W28,2021-07,2021-Q3,2021,7/8/2021 0:00:00,Book,Think Again,,
7/7/2021,2021-W28,2021-07,2021-Q3,2021,7/7/2021 0:00:00,TV,Loki,,
7/7/2021,2021-W28,2021-07,2021-Q3,2021,7/7/2021 0:00:00,Book,Think Again,,
7/6/2021,2021-W28,2021-07,2021-Q3,2021,7/6/2021 0:00:00,Videogame,Breath of the Wild,,
7/6/2021,2021-W28,2021-07,2021-Q3,2021,7/6/2021 0:00:00,Book,Exercised,,
7/5/2021,2021-W28,2021-07,2021-Q3,2021,7/5/2021 0:00:00,Videogame,Breath of the Wild,,
7/5/2021,2021-W28,2021-07,2021-Q3,2021,7/5/2021 0:00:00,Book,Exercised,,
7/4/2021,2021-W28,2021-07,2021-Q3,2021,7/4/2021 0:00:00,Videogame,Breath of the Wild,,
7/4/2021,2021-W28,2021-07,2021-Q3,2021,7/4/2021 0:00:00,Book,Exercised,,
7/3/2021,2021-W27,2021-07,2021-Q3,2021,7/3/2021 0:00:00,Videogame,Breath of the Wild,,
7/3/2021,2021-W27,2021-07,2021-Q3,2021,7/3/2021 0:00:00,Book,Exercised,,
7/2/2021,2021-W27,2021-07,2021-Q3,2021,7/2/2021 0:00:00,TV,Rick and Morty,,
7/2/2021,2021-W27,2021-07,2021-Q3,2021,7/2/2021 0:00:00,Book,Exercised,,
6/30/2021,2021-W27,2021-06,2021-Q2,2021,6/30/2021 0:00:00,Movie,Luca,TRUE,
6/30/2021,2021-W27,2021-06,2021-Q2,2021,6/30/2021 0:00:00,TV,Loki,,
6/30/2021,2021-W27,2021-06,2021-Q2,2021,6/30/2021 0:00:00,Book,Exercised,,
6/28/2021,2021-W27,2021-06,2021-Q2,2021,6/28/2021 0:00:00,Videogame,Breath of the Wild,,
6/27/2021,2021-W27,2021-06,2021-Q2,2021,6/27/2021 0:00:00,Videogame,Breath of the Wild,,
6/26/2021,2021-W26,2021-06,2021-Q2,2021,6/26/2021 0:00:00,TV,Rick and Morty,,
6/25/2021,2021-W26,2021-06,2021-Q2,2021,6/25/2021 0:00:00,TV,Loki,,
6/25/2021,2021-W26,2021-06,2021-Q2,2021,6/25/2021 0:00:00,Book,Beyond Infinity,,
6/19/2021,2021-W25,2021-06,2021-Q2,2021,6/19/2021 0:00:00,Book,Beyond Infinity,,
6/18/2021,2021-W25,2021-06,2021-Q2,2021,6/18/2021 0:00:00,Book,The Year of Less,,
6/16/2021,2021-W25,2021-06,2021-Q2,2021,6/16/2021 0:00:00,TV,Loki,,
6/16/2021,2021-W25,2021-06,2021-Q2,2021,6/16/2021 0:00:00,Book,The Year of Less,,
6/15/2021,2021-W25,2021-06,2021-Q2,2021,6/15/2021 0:00:00,Book,The Year of Less,,
6/14/2021,2021-W25,2021-06,2021-Q2,2021,6/14/2021 0:00:00,Book,The Year of Less,,
6/13/2021,2021-W25,2021-06,2021-Q2,2021,6/13/2021 0:00:00,Book,The Year of Less,,
6/9/2021,2021-W24,2021-06,2021-Q2,2021,6/9/2021 0:00:00,TV,Loki,,
6/8/2021,2021-W24,2021-06,2021-Q2,2021,6/8/2021 0:00:00,Movie,30 Minutes or Less,FALSE,
6/3/2021,2021-W23,2021-06,2021-Q2,2021,6/3/2021 0:00:00,TV,The Boys,,
6/2/2021,2021-W23,2021-06,2021-Q2,2021,6/2/2021 0:00:00,TV,The Boys,,
